ax,ay,az,gx,gy,gz
-5.95881,3.7997,4.97326,0.05649,0.15335,0.06142
-6.70845,4.36852,4.87387,0.04916,0.13949,0.03944
-7.21619,4.45953,4.97446,0.01092,0.06728,0.0064
-6.55756,4.0859,5.01757,-0.02398,0.0032,-0.02691
-6.55756,3.81766,5.15767,-0.02878,-0.00173,-0.03331
-6.47015,3.81527,5.25946,-0.02571,-0.00147,-0.03091
-6.50966,3.89909,5.11217,-0.02012,0.00706,-0.02411
-6.52284,4.14578,5.00439,-0.01679,0.00999,-0.02065
-6.59708,4.16374,4.88225,-0.02105,0.0048,-0.02545
-6.50248,4.04399,5.02116,-0.02878,-0.0032,-0.03198
-6.50248,3.83682,5.15887,-0.03078,-0.00493,-0.03437
-6.46296,3.84041,5.19959,-0.02558,-0.00053,-0.02984
-6.52643,3.93621,5.07385,-0.01932,0.00573,-0.02305
-6.55158,4.135,4.97326,-0.01785,0.00693,-0.02252
-6.57074,4.12183,4.94452,-0.02305,0.00293,-0.02651
-6.54439,3.9925,5.06906,-0.02838,-0.00386,-0.03264
-6.51685,3.85598,5.16606,-0.02944,-0.00426,-0.03277
-6.49769,3.87514,5.18881,-0.02451,0.00147,-0.02891
-6.54439,4.02962,5.08822,-0.01945,0.006,-0.02398
-6.56355,4.16015,4.96847,-0.01945,0.0056,-0.02385
-6.55996,4.11105,4.98404,-0.02438,-0.00013,-0.02771
-6.50966,3.97453,5.099,-0.02864,-0.00493,-0.03264
-6.4941,3.88233,5.196,-0.02798,-0.00346,-0.03184
-6.52643,3.91705,5.16965,-0.02292,0.0032,-0.02665
-6.54918,4.06435,5.05349,-0.01932,0.00666,-0.02411
-6.55517,4.11704,4.97326,-0.02105,0.0044,-0.02611
-6.51924,4.07393,5.00559,-0.02545,-0.0012,-0.03011
-6.51086,3.92065,5.10618,-0.02771,-0.00333,-0.03198
-6.50368,3.88352,5.1445,-0.02571,-0.0004,-0.03038
-6.53242,3.94579,5.06666,-0.02252,0.00346,-0.02638
-6.56116,4.0883,4.99601,-0.02025,0.00546,-0.02385
-6.57553,4.09668,4.98883,-0.02278,0.00386,-0.02611
-6.5396,4.03681,5.06547,-0.02678,-0.00093,-0.03038
-6.52882,3.90867,5.13851,-0.02771,-0.0024,-0.03198
-6.51445,3.91107,5.1457,-0.02505,0.00067,-0.02918
-6.53721,3.98292,5.07505,-0.02185,0.00333,-0.02545
-6.55038,4.07992,4.98284,-0.02118,0.00466,-0.02518
-6.55517,4.07153,5.0008,-0.02318,0.00226,-0.02758
-6.52044,3.99968,5.06547,-0.02611,-0.0016,-0.02998
-6.51445,3.91107,5.08463,-0.02558,-0.00173,-0.03078
-6.50487,3.9422,5.0954,-0.02345,0.0016,-0.02864
-6.52044,4.00208,5.05708,-0.02118,0.00426,-0.02598
-6.54798,4.05237,5.01158,-0.02198,0.00506,-0.02625
-6.54559,4.03082,5.01637,-0.02491,0.00147,-0.02811
-6.50847,3.95777,5.07864,-0.02665,-0.00107,-0.03038
-6.52284,3.91466,5.09421,-0.02571,-0.00107,-0.02904
-6.52643,3.95418,5.09061,-0.02278,0.00147,-0.02758
-6.52763,4.02723,5.03553,-0.02145,0.00346,-0.02598
-6.53601,4.06435,5.002,-0.02265,0.00266,-0.02705
-6.54798,4.02483,5.02595,-0.02518,-0.0004,-0.02904
-6.51326,3.94939,5.12295,-0.02638,-0.00107,-0.02944
-6.52164,3.96376,5.11696,-0.02438,0.00013,-0.02878
-6.54798,3.98651,5.06786,-0.02278,0.00306,-0.02625
-6.54918,4.05836,4.9996,-0.02225,0.00413,-0.02611
-6.53601,4.038,5.03313,-0.02345,0.00213,-0.02811
-6.54559,3.99609,5.08942,-0.02518,-0.00053,-0.02971
-6.51565,3.95897,5.12654,-0.02571,0.00027,-0.02904
-6.53481,3.96136,5.10858,-0.02372,0.00187,-0.02691
-6.55277,3.97813,5.06427,-0.02225,0.00333,-0.02571
-6.54918,4.01884,5.0475,-0.02238,0.0032,-0.02651
-6.55517,4.02603,5.04032,-0.02438,0.00147,-0.02811
-6.55158,3.96376,5.06427,-0.02518,0.0,-0.02918
-6.51565,3.95418,5.10977,-0.02505,-0.0008,-0.02891
-6.51805,3.95897,5.08463,-0.02332,0.00147,-0.02718
-6.53361,4.00807,5.05948,-0.02238,0.0032,-0.02665
-6.53601,4.03441,5.02475,-0.02332,0.00226,-0.02771
-6.55277,4.00447,5.0487,-0.02518,0.00067,-0.02878
-6.53721,3.97094,5.07385,-0.02505,-0.00027,-0.02878
-6.51445,3.97094,5.10618,-0.02425,0.00133,-0.02771
-6.53002,3.9913,5.08822,-0.02292,0.00253,-0.02665
-6.52164,4.04279,5.0499,-0.02252,0.00213,-0.02678
-6.54679,4.03202,5.03673,-0.02318,0.00093,-0.02798
-6.52284,3.99729,5.07145,-0.02491,0.0004,-0.02918
-6.52523,3.96855,5.0954,-0.02518,0.00093,-0.02891
-6.51685,3.98052,5.08103,-0.02425,0.00133,-0.02745
-6.52523,4.01405,5.09061,-0.02345,0.002,-0.02665
-6.52044,4.038,5.06786,-0.02358,0.002,-0.02731
-6.53601,4.02244,5.04631,-0.02438,0.0004,-0.02771
-6.53361,3.96496,5.08702,-0.02558,0.00053,-0.02838
-6.53242,3.96735,5.11456,-0.02438,0.00053,-0.02931
-6.53122,3.97813,5.05948,-0.02332,0.002,-0.02771
-6.52763,4.01405,5.04271,-0.02318,0.00293,-0.02705
-6.54918,4.01166,5.03673,-0.02332,0.00266,-0.02771
-6.54559,4.00328,5.0475,-0.02425,0.00093,-0.02864
-6.53002,3.97693,5.07265,-0.02478,-0.00013,-0.02891
-6.53242,3.97214,5.09421,-0.02438,0.0012,-0.02798
-6.56475,3.97933,5.08343,-0.02332,0.00253,-0.02665
-6.53601,4.01046,5.06307,-0.02318,0.00173,-0.02585
-6.53721,3.99968,5.05828,-0.02318,0.00133,-0.02718
-6.51326,3.99609,5.06906,-0.02411,0.00107,-0.02838
-6.51326,3.97693,5.0966,-0.02372,0.0008,-0.02825
-6.54559,3.98052,5.06666,-0.02332,0.0016,-0.02825
-6.54798,4.00328,5.06187,-0.02278,0.00226,-0.02718
-6.55277,4.01884,5.05469,-0.02332,0.00213,-0.02691
-6.54798,4.00208,5.06666,-0.02451,0.00107,-0.02798
-6.53002,3.99609,5.06547,-0.02465,-0.00013,-0.02811
-6.542,3.9925,5.08343,-0.02398,0.00133,-0.02785
-6.53601,4.00208,5.06547,-0.02358,0.00226,-0.02758
-6.542,4.00567,5.05948,-0.02318,0.00173,-0.02771
-6.5396,4.01765,5.06906,-0.02318,0.00013,-0.02918
-6.54439,3.99489,5.07505,-0.02411,-0.00027,-0.02918
-6.5396,3.98531,5.07984,-0.02398,0.00053,-0.02851
-6.53361,3.98651,5.06307,-0.02345,0.0016,-0.02785
-6.53242,4.00447,5.0511,-0.02385,0.00093,-0.02745
-6.5384,3.99968,5.07385,-0.02411,0.00133,-0.02758
-6.5384,4.01166,5.07864,-0.02398,0.0012,-0.02825
-6.54798,3.98651,5.06786,-0.02425,0.0004,-0.02798
-6.53601,3.98292,5.0966,-0.02425,0.00053,-0.02745
-6.54439,3.98292,5.08223,-0.02305,0.002,-0.02718
-6.5396,3.9937,5.05349,-0.02318,0.00133,-0.02745
-6.52284,4.00208,5.07265,-0.02345,0.0012,-0.02851
-6.51086,3.9937,5.04271,-0.02398,0.0,-0.02851
-6.53122,3.97453,5.07385,-0.02425,0.00147,-0.02771
-6.53601,3.98292,5.0499,-0.02372,0.0012,-0.02798
-6.5384,4.00567,5.04032,-0.02398,0.00147,-0.02771
-6.54918,4.00447,5.04152,-0.02398,0.0016,-0.02718
-6.55158,4.00208,5.08103,-0.02425,0.0016,-0.02785
-6.53361,3.99489,5.05708,-0.02438,0.00173,-0.02825
-6.53122,3.99489,5.08942,-0.02411,0.00187,-0.02758
-6.54559,3.98891,5.07984,-0.02372,0.00213,-0.02771
-6.54918,4.01046,5.06547,-0.02372,0.00213,-0.02745
-6.55756,4.01765,5.08343,-0.02425,0.00147,-0.02758
-6.55756,3.9913,5.06547,-0.02425,0.0012,-0.02825
-6.5408,3.97933,5.06666,-0.02465,0.00093,-0.02838
-6.5384,3.98891,5.07026,-0.02438,0.00067,-0.02798
-6.53002,4.00328,5.05229,-0.02345,0.00147,-0.02838
-6.54679,4.00567,5.07505,-0.02332,0.00147,-0.02718
-6.53122,4.01046,5.08822,-0.02358,0.0008,-0.02718
-6.52643,3.99609,5.09181,-0.02385,0.0012,-0.02838
-6.51924,3.99609,5.08582,-0.02372,0.00133,-0.02851
-6.52523,4.00567,5.06906,-0.02332,0.00093,-0.02758
-6.52164,4.00208,5.04511,-0.02332,0.00147,-0.02785
-6.52044,3.9913,5.05708,-0.02332,0.0008,-0.02785
-6.51326,3.98052,5.05828,-0.02425,0.00107,-0.02758
-6.53361,3.98891,5.099,-0.02385,0.00053,-0.02771
-6.54679,3.97693,5.08103,-0.02372,0.00093,-0.02811
-6.52164,3.98531,5.08822,-0.02332,0.00107,-0.02745
-6.51924,3.9901,5.06187,-0.02305,0.0012,-0.02771
-6.53481,3.98651,5.06906,-0.02372,0.0008,-0.02811
-6.54559,4.00687,5.0511,-0.02425,0.00093,-0.02785
-6.54918,3.98172,5.08223,-0.02358,0.00133,-0.02785
-6.53601,3.98771,5.0511,-0.02398,0.00027,-0.02771
-6.542,3.98771,5.06786,-0.02358,0.0008,-0.02838
-6.55158,3.99729,5.06307,-0.02385,0.00093,-0.02811
-6.5408,4.00208,5.09421,-0.02398,0.0012,-0.02838
-6.54439,3.99609,5.07864,-0.02411,0.00093,-0.02798
-6.56355,3.98052,5.07145,-0.02411,0.00027,-0.02731
-6.53481,3.9901,5.05828,-0.02345,0.0012,-0.02718
-6.53361,4.00328,5.05469,-0.02358,0.00107,-0.02691
-6.52164,4.01884,5.08343,-0.02385,0.00107,-0.02785
-6.53122,3.99489,5.07624,-0.02372,0.00093,-0.02758
-6.54559,3.99489,5.099,-0.02332,0.0,-0.02771
-6.54918,3.9913,5.09421,-0.02318,0.00067,-0.02838
-6.55397,3.9913,5.06906,-0.02372,0.00107,-0.02864
-6.53242,3.99489,5.07744,-0.02372,0.00093,-0.02851
-6.53242,4.00328,5.08103,-0.02398,0.0012,-0.02838
-6.52403,4.01046,5.07984,-0.02465,0.0012,-0.02878
-6.5396,4.00208,5.0487,-0.02451,0.00133,-0.02838
-6.52643,3.98531,5.07505,-0.02398,0.0008,-0.02718
-6.54319,3.9925,5.0511,-0.02345,0.00067,-0.02745
-6.54319,3.99609,5.05948,-0.02358,0.0012,-0.02771
-6.55038,3.97453,5.06547,-0.02425,0.0016,-0.02705
-6.54439,3.9937,5.08343,-0.02385,0.00173,-0.02705
-6.53242,3.98412,5.06547,-0.02358,0.00173,-0.02678
-6.54918,3.99489,5.05828,-0.02345,0.00173,-0.02758
-6.54679,4.00926,5.07026,-0.02385,0.00147,-0.02811
-6.52643,3.98412,5.05469,-0.02425,0.0004,-0.02838
-6.5396,3.98531,5.08103,-0.02385,0.0004,-0.02904
-6.53122,3.98412,5.08223,-0.02385,0.00107,-0.02891
-6.52763,3.98292,5.07624,-0.02438,0.00107,-0.02851
-6.5384,4.00447,5.05349,-0.02398,0.0012,-0.02851
-6.51924,3.9925,5.07744,-0.02372,0.0004,-0.02798
-6.54439,3.97813,5.06906,-0.02372,0.00093,-0.02798
-6.54798,4.00088,5.07265,-0.02385,0.00053,-0.02798
-6.5396,3.99849,5.07505,-0.02385,0.0008,-0.02785
-6.51805,3.98412,5.07744,-0.02332,0.00187,-0.02731
-6.53361,3.98771,5.07744,-0.02398,0.00173,-0.02745
-6.52403,4.00447,5.07026,-0.02372,0.00133,-0.02811
-6.53481,4.01884,5.05229,-0.02478,0.0016,-0.02825
-6.54439,4.00088,5.06666,-0.02451,0.00173,-0.02771
-6.5408,3.98891,5.08582,-0.02411,0.00133,-0.02798
-6.53122,3.98052,5.06187,-0.02358,0.00093,-0.02891
-6.53242,3.98771,5.04032,-0.02398,0.00213,-0.02918
-6.53122,3.9913,5.05948,-0.02425,0.0016,-0.02825
-6.5384,3.9913,5.06786,-0.02358,0.00093,-0.02745
-6.5396,4.00088,5.07265,-0.02385,0.00053,-0.02745
-6.53361,3.99609,5.09181,-0.02438,0.00067,-0.02798
-6.51565,3.98651,5.0954,-0.02411,0.00133,-0.02798
-6.52523,3.98052,5.08463,-0.02425,0.00187,-0.02745
-6.53122,4.00807,5.06666,-0.02438,0.00173,-0.02731
-6.5384,3.99849,5.09421,-0.02425,0.0016,-0.02771
-6.56355,3.9913,5.06187,-0.02385,0.00253,-0.02811
-6.54439,3.99609,5.06666,-0.02372,0.00187,-0.02891
-6.51206,4.00687,5.08343,-0.02398,0.0016,-0.02878
-6.52763,3.9925,5.10498,-0.02318,0.00147,-0.02811
-6.54679,4.00208,5.06906,-0.02345,0.00107,-0.02785
-6.53361,3.97933,5.07026,-0.02438,0.0016,-0.02811
-6.54798,3.97813,5.08223,-0.02451,0.0012,-0.02878
-6.54798,3.98651,5.10738,-0.02411,0.0008,-0.02811
-6.53002,3.98891,5.07864,-0.02332,0.00147,-0.02838
-6.52044,3.99729,5.05708,-0.02332,0.00093,-0.02851
-6.55517,3.97933,5.06666,-0.02372,0.0012,-0.02864
-6.542,3.97813,5.06786,-0.02385,0.0008,-0.02838
-5.21396,3.95897,5.02715,-0.0056,0.03477,0.02292
-6.53721,3.64642,5.09301,0.05769,0.15362,0.0421
-5.65344,3.95418,4.99002,0.0469,0.13003,0.04596
-6.88927,3.84281,4.91458,0.07541,0.19319,0.07381
-6.85694,4.34936,5.25946,0.0902,0.2181,0.09499
-5.74445,3.73623,4.74813,0.11551,0.26593,0.11551
-5.79595,3.68115,5.0032,0.13763,0.3083,0.13963
-6.07137,3.74222,4.87506,0.16014,0.35053,0.16561
-6.52882,4.39366,5.00799,0.18826,0.39823,0.19398
-6.81024,4.33978,4.64155,0.21597,0.45672,0.21957
-5.52052,3.74461,4.65113,0.22409,0.46311,0.23169
-7.57305,4.0392,5.05708,0.265,0.54785,0.27739
-6.3947,4.49785,4.59005,0.27792,0.56117,0.27539
-6.41027,3.81407,4.54455,0.29084,0.58715,0.29604
-7.58263,4.79004,4.70741,0.3023,0.59914,0.3059
-5.7708,4.78645,4.10746,0.29164,0.57463,0.28871
-6.94795,3.86317,4.55293,0.2999,0.59488,0.30164
-7.15991,5.00439,4.44516,0.29204,0.57409,0.29364
-5.47501,4.30864,3.94579,0.28898,0.57196,0.28964
-7.75627,4.54694,4.55772,0.31856,0.63311,0.32762
-6.59828,4.92536,3.95657,0.29124,0.57569,0.3015
-5.69536,4.35295,3.76497,0.30204,0.58382,0.30124
-7.72633,4.46432,4.21404,0.30643,0.59115,0.30816
-6.08934,4.93973,3.80569,0.29324,0.55784,0.29231
-6.56116,4.27032,3.86197,0.31496,0.59514,0.31296
-7.08447,4.88105,3.96496,0.2995,0.55597,0.30483
-5.70254,4.98763,3.4608,0.32149,0.57996,0.31176
-7.04974,4.62598,3.64522,0.33601,0.609,0.32375
-6.70606,5.29299,3.73384,0.30337,0.54092,0.29604
-6.15879,4.97326,3.365,0.31909,0.56743,0.29631
-7.56826,4.67268,3.79132,0.30976,0.54971,0.29671
-6.59469,5.23551,3.53265,0.31016,0.53186,0.29497
-6.251,4.83075,3.02611,0.30776,0.53146,0.29737
-7.08207,4.69783,3.66198,0.30057,0.50868,0.3039
-6.74557,5.6726,3.28477,0.31549,0.52866,0.30923
-6.5384,4.78285,3.03688,0.30403,0.51547,0.30243
-7.48204,5.36724,3.59852,0.3035,0.51414,0.30657
-6.12526,5.42711,2.8381,0.29857,0.50734,0.29537
-6.71204,4.90261,3.22968,0.30523,0.52533,0.29884
-7.03178,5.36125,3.1758,0.31176,0.54145,0.30457
-6.11209,5.08463,2.51477,0.31602,0.56743,0.30696
-7.22937,5.36844,3.28597,0.32722,0.59235,0.32229
-6.45338,5.83187,2.94348,0.32855,0.60474,0.32615
-6.47494,5.099,2.30161,0.33481,0.62659,0.32628
-7.18865,5.52771,2.85965,0.33188,0.58142,0.3095
-5.81032,5.99234,2.22737,0.33081,0.55771,0.30883
-7.06052,5.20198,2.41059,0.3452,0.5713,0.30417
-7.43175,5.65344,2.71475,0.35173,0.53466,0.28418
-5.84145,5.63069,2.16151,0.342,0.50894,0.27752
-6.65935,5.35287,2.42017,0.36132,0.53759,0.28631
-7.39343,5.99234,2.38185,0.36212,0.53466,0.29284
-5.68099,5.57321,2.06091,0.3492,0.51814,0.28525
-7.18266,5.675,2.12199,0.37678,0.55651,0.30457
-6.48212,5.9169,2.06331,0.37198,0.53879,0.29684
-5.79954,5.34928,1.38312,0.39969,0.53013,0.29071
-7.39343,6.01868,2.37466,0.39343,0.53186,0.29524
-6.33842,5.98515,1.64897,0.36865,0.50455,0.28085
-5.97078,5.8654,1.85494,0.37518,0.52373,0.29537
-8.1263,5.98875,1.90644,0.37465,0.5252,0.30377
-5.43071,6.1564,1.55676,0.36732,0.50468,0.29324
-6.41746,5.34568,1.46575,0.38584,0.53932,0.3103
-7.27008,6.55277,1.85015,0.38584,0.52653,0.30657
-5.35766,5.97677,1.03824,0.38504,0.5232,0.30403
-7.12039,5.90253,1.73878,0.39849,0.54705,0.32455
-7.03896,6.62103,1.26577,0.38637,0.51494,0.30723
-5.08343,6.12047,0.91849,0.38824,0.51734,0.30643
-7.48084,5.79116,1.41905,0.38171,0.51281,0.30563
-5.61872,6.2031,1.12446,0.38344,0.49655,0.29964
-5.88576,5.89055,0.91729,0.42501,0.55384,0.32828
-7.63652,6.29052,1.38432,0.40089,0.51321,0.31456
-5.64147,6.69887,0.69456,0.40209,0.50668,0.3035
-6.00431,5.78637,0.77359,0.3969,0.51028,0.30323
-7.27487,6.84616,1.03944,0.3937,0.49642,0.30363
-5.41993,6.71683,0.51493,0.40969,0.51187,0.30377
-6.64378,5.69176,0.83227,0.39863,0.50974,0.31749
-7.24972,7.55509,0.80233,0.4322,0.53359,0.31709
-5.3373,6.06658,0.30417,0.39516,0.49695,0.30004
-7.28685,6.17795,0.7197,0.39676,0.49935,0.30137
-6.24501,7.51078,0.34728,0.40529,0.49695,0.29004
-5.30377,5.82589,0.17124,0.38584,0.48589,0.29377
-7.62335,6.89646,0.65624,0.41435,0.51507,0.31043
-5.50016,6.89167,0.11017,0.39876,0.48909,0.29591
-6.29531,5.65344,0.2383,0.40849,0.50628,0.30936
-6.77431,7.35391,0.24429,0.41395,0.50188,0.31523
-4.95051,6.73839,-0.30896,0.39423,0.48136,0.3095
-7.21979,6.2522,0.18442,0.41355,0.50521,0.32255
-5.78277,7.33235,-0.03832,0.39969,0.46857,0.3079
-5.2427,6.3947,-0.51253,0.41128,0.48443,0.31229
-6.89885,6.44739,-0.12574,0.41781,0.49216,0.31403
-5.19719,7.27008,-0.3868,0.40636,0.46684,0.30776
-6.15999,6.29052,-0.40236,0.41955,0.48003,0.31043
-6.7312,7.06172,-0.08263,0.40755,0.45872,0.29431
-4.8583,6.99226,-0.67659,0.39903,0.47137,0.30217
-6.19352,6.40428,-0.54008,0.41861,0.50561,0.3095
-6.01389,6.80305,-0.57241,0.40382,0.46364,0.29271
-4.94691,7.19943,-0.72689,0.44393,0.47897,0.29031
-6.50966,6.42823,-0.57959,0.45805,0.48136,0.28898
-5.67141,7.44372,-0.92208,0.4743,0.48363,0.28885
-5.07265,7.0198,-1.24541,0.47124,0.49855,0.29711
-6.37315,6.77192,-0.78317,0.45538,0.49362,0.30763
-5.41634,7.67604,-1.08734,0.4783,0.49802,0.30417
-5.16965,6.75396,-1.29451,0.46804,0.47977,0.29018
-6.66294,6.96711,-0.91969,0.45365,0.46471,0.29524
-4.91219,7.46887,-1.3939,0.45792,0.45538,0.29324
-5.50495,6.38991,-1.25739,0.46098,0.47404,0.30283
-6.23543,7.72274,-1.27535,0.46298,0.46698,0.30337
-4.3769,6.89167,-1.79267,0.44912,0.45352,0.29684
-6.05341,6.79707,-1.3448,0.46151,0.46791,0.3083
-5.94803,7.71675,-1.46336,0.46045,0.45299,0.30337
-4.1829,6.77072,-1.95194,0.45778,0.45152,0.29964
-6.31567,7.13237,-1.61784,0.46325,0.45911,0.3035
-5.03074,7.48204,-1.85734,0.44166,0.42447,0.29444
-4.66789,6.62103,-1.90883,0.45672,0.44632,0.29964
-6.40548,7.46049,-1.57233,0.45885,0.44406,0.30497
-4.41881,7.26888,-2.14115,0.45951,0.43207,0.3003
-4.96488,6.48092,-2.08007,0.46937,0.45125,0.3079
-6.14562,7.75747,-1.95793,0.47803,0.44832,0.3107
-3.90149,7.29762,-2.41777,0.46538,0.43087,0.29724
-5.75523,6.6845,-2.06091,0.45778,0.43287,0.29924
-5.66781,7.78741,-1.99625,0.46911,0.42634,0.3023
-3.73024,6.70007,-2.62374,0.47204,0.435,0.30257
-5.98994,7.04735,-2.20462,0.48643,0.45259,0.31363
-4.65592,7.91674,-2.58782,0.48656,0.43633,0.3035
-4.20565,6.542,-2.74709,0.4827,0.44113,0.30643
-5.94683,7.70598,-2.39502,0.50948,0.45911,0.31749
-3.95777,7.66646,-2.8381,0.4847,0.43047,0.3019
-4.81399,6.3456,-2.76266,0.4775,0.43766,0.30617
-5.48699,7.95027,-2.61536,0.50575,0.44686,0.30283
-3.39494,7.02579,-3.08958,0.48057,0.42847,0.3007
-5.59477,6.95514,-2.8381,0.49495,0.44872,0.30976
-4.97206,8.19815,-2.90157,0.47071,0.41288,0.3099
-3.58295,6.53002,-3.19496,0.47324,0.42194,0.32575
-5.7241,7.55868,-3.09556,0.50162,0.44126,0.32255
-3.77335,7.77543,-3.15424,0.45592,0.39303,0.31323
-4.1338,6.44979,-3.54702,0.47057,0.41475,0.31283
-5.49897,7.51916,-3.01174,0.46298,0.39623,0.3063
-3.60929,7.91195,-3.2225,0.47923,0.3953,0.31389
-4.52299,6.45099,-3.7518,0.4839,0.41302,0.30843
-4.59485,7.71675,-3.25723,0.47937,0.39796,0.31083
-3.23447,7.24733,-3.70989,0.48603,0.42181,0.32069
-4.94572,7.26888,-3.79491,0.49988,0.43753,0.33121
-4.55652,7.89279,-3.47038,0.49122,0.3969,0.31349
-3.08119,6.86892,-3.90029,0.48629,0.38597,0.29817
-5.07864,6.99705,-3.59732,0.49682,0.3953,0.30763
-3.71947,7.82453,-3.78293,0.51267,0.39237,0.31243
-3.45482,6.92161,-4.21164,0.49762,0.3893,0.3031
-5.44867,7.69759,-3.77096,0.49056,0.37704,0.30044
-2.97581,7.27727,-4.05716,0.46684,0.34507,0.28551
-3.56259,6.6845,-4.22841,0.48749,0.37012,0.29671
-5.0032,7.80178,-3.89789,0.516,0.38304,0.3027
-2.82972,6.92759,-4.17572,0.48496,0.35999,0.29151
-4.1338,7.11441,-4.32062,0.50135,0.37664,0.29764
-4.2308,7.96105,-4.41761,0.49309,0.352,0.28885
-2.37825,6.94436,-4.47629,0.48896,0.34693,0.28645
-4.67867,6.76593,-4.15775,0.50854,0.37172,0.2983
-3.23447,7.79339,-4.60203,0.49789,0.3504,0.29364
-2.87881,6.80186,-4.70861,0.51854,0.37158,0.30603
-4.6667,7.34912,-4.54934,0.52013,0.37132,0.30963
-3.08239,7.61257,-4.59005,0.50868,0.35106,0.30417
-3.4165,6.86532,-4.80201,0.50655,0.35906,0.29338
-3.62127,7.93111,-4.74334,0.45832,0.31989,0.26939
-3.21891,8.04248,-5.19839,0.42541,0.3043,0.25047
-2.98539,6.76234,-4.7122,0.37704,0.26366,0.21903
-2.9794,6.79228,-4.83674,0.33934,0.24075,0.20131
-2.94468,7.02699,-5.00679,0.30643,0.21517,0.17986
-3.268,7.52994,-5.04271,0.27699,0.19785,0.15934
-3.27878,7.64131,-5.08223,0.23289,0.16774,0.13283
-3.3183,7.1659,-4.93254,0.18373,0.1347,0.10485
-2.94468,7.17189,-5.02475,0.15655,0.11738,0.07967
-3.32069,7.57425,-5.03194,0.09792,0.08127,0.05223
-3.42129,7.49042,-5.10259,0.05809,0.05396,0.02785
-2.97821,7.21859,-5.13372,0.02278,0.02958,-0.00306
-3.20573,7.11321,-5.05828,-0.01612,0.00573,-0.02172
-3.13508,7.13955,-5.07505,-0.02172,0.0024,-0.02598
-3.23567,7.1192,-5.05708,-0.02438,0.00053,-0.02745
-3.20334,7.09764,-5.01876,-0.02465,0.0,-0.02811
-3.19855,7.08806,-4.99841,-0.02451,0.00173,-0.02798
-3.20813,7.09165,-5.01158,-0.02332,0.00173,-0.02705
-3.19496,7.12039,-5.01278,-0.02398,0.00226,-0.02731
-3.21052,7.10962,-5.01757,-0.02451,0.0012,-0.02798
-3.2201,7.1156,-5.02116,-0.02451,0.0012,-0.02904
-3.20454,7.10842,-5.01038,-0.02411,0.00213,-0.02864
-3.1746,7.11321,-5.02355,-0.02398,0.00213,-0.02771
-3.18897,7.09884,-5.02715,-0.02385,0.00173,-0.02838
-3.18897,7.08686,-5.01158,-0.02385,0.00187,-0.02904
-3.20454,7.09644,-5.02954,-0.02398,0.00147,-0.02878
-3.20813,7.10004,-5.03313,-0.02358,0.00093,-0.02851
-3.20693,7.12878,-5.00439,-0.02332,0.00133,-0.02825
-3.18298,7.11321,-5.0008,-0.02318,0.00133,-0.02798
-3.18298,7.11081,-5.02355,-0.02318,0.00093,-0.02838
-3.20933,7.10123,-5.03194,-0.02372,0.0008,-0.02825
-3.20214,7.10123,-5.002,-0.02385,0.0008,-0.02798
-3.19136,7.09884,-4.99481,-0.02332,0.0016,-0.02758
-3.1734,7.09046,-5.03194,-0.02358,0.00187,-0.02785
-3.16981,7.10602,-5.03553,-0.02438,0.0016,-0.02758
-3.18418,7.09764,-5.02595,-0.02451,0.00093,-0.02731
-3.20094,7.09165,-5.01517,-0.02478,0.00133,-0.02771
-3.19975,7.118,-5.0511,-0.02438,0.0,-0.02705
-3.18418,7.11201,-5.01876,-0.02372,0.00013,-0.02705
-3.20573,7.10243,-5.02475,-0.02372,0.0008,-0.02705
-3.19975,7.10243,-5.01757,-0.02398,0.00133,-0.02705
-3.20454,7.11201,-5.002,-0.02411,0.002,-0.02771
-3.19256,7.10243,-5.002,-0.02411,0.0016,-0.02758
-3.20573,7.1156,-5.00918,-0.02372,0.00093,-0.02798
-3.19615,7.09285,-5.03074,-0.02438,0.0004,-0.02745
-3.19256,7.09884,-5.00679,-0.02438,0.00107,-0.02825
-3.18657,7.10483,-5.0475,-0.02425,0.00067,-0.02785
-3.19975,7.10123,-5.0032,-0.02345,0.0008,-0.02785
-3.18418,7.10602,-5.01517,-0.02345,0.00187,-0.02838
-3.18657,7.09884,-5.0499,-0.02425,0.00173,-0.02851
-3.20094,7.1168,-5.05589,-0.02411,0.0016,-0.02758
-3.19017,7.10004,-5.02954,-0.02385,0.00067,-0.02745
-3.18298,7.1156,-5.06427,-0.02411,0.0008,-0.02731
-3.18178,7.10602,-5.01397,-0.02372,0.00053,-0.02758
-3.19376,7.09644,-5.03792,-0.02372,0.00067,-0.02785
-3.18897,7.11441,-5.0032,-0.02398,0.0008,-0.02811
-3.19496,7.10962,-5.03673,-0.02425,0.0012,-0.02785
-3.19136,7.12039,-5.01996,-0.02398,0.00133,-0.02785
-3.19615,7.11081,-5.0032,-0.02358,0.00133,-0.02838
-3.21292,7.10842,-5.01517,-0.02385,0.00107,-0.02825
-3.20334,7.10243,-4.98404,-0.02358,0.00187,-0.02798
-3.18059,7.1156,-5.01517,-0.02358,0.002,-0.02731
-3.18178,7.11441,-5.03074,-0.02398,0.00187,-0.02785
-3.19017,7.1192,-5.04391,-0.02398,0.0024,-0.02758
-3.19855,7.09764,-5.03673,-0.02372,0.002,-0.02771
-3.20214,7.07848,-5.02595,-0.02345,0.00147,-0.02798
-3.20214,7.10004,-4.9996,-0.02358,0.00093,-0.02825
